,Date Created,Number of Likes,Source of Tweet,Tweets
132,2022-11-05 23:57:22+00:00,0,Twitter for iPhone,"@MarkRuffalo @elonmusk Who determines what’s disinformation?

Open discourse allows people 2 make their own decisions on validity.

Heretofore, Twitter censored renown virologists who opposed government COVID information, which we now know was false. 

Censoring only serves those in control!"
133,2022-11-05 23:57:21+00:00,1,Twitter for iPhone,@MartinWirone @DerSpitzbub Sadly a huge amount of people will have to get long Covid to cost the government more then investing in treatments maybe then it will be fast tracked. The only incentive they care about is the economy. Time will tell because there is no real prevention encouraged.
134,2022-11-05 23:57:20+00:00,1,Twitter for iPad,@VicAusMidwife @DanielAndrewsMP In my family cases are soaring. Five of us in the last week across two households. All because my daughter’s employer wanted a team building get together. I’m shattered. Covid and stupidity won.
135,2022-11-05 23:57:20+00:00,0,Twitter for Android,@thesecondellen @PierrePoilievre Yes and @JustinTrudeau  235 billion before covid19 even hit. 2023 @liberals alone 1.2 trillion in debt
136,2022-11-05 23:57:18+00:00,12,Twitter for iPhone,Worked the COVID-19 booster drive thru today at work and met this little guy named Bowser 😍 https://t.co/L2oLgukBxF
137,2022-11-05 23:57:16+00:00,0,Twitter for iPhone,@MaddyLove2018 @PMGPSC @AlboMP Don’t hold with your Covid19 conspiracy theory.
138,2022-11-05 23:57:16+00:00,0,Twitter for iPhone,"@LukeRussell1281 @jdanbishop @HuffmanForNC Yup. It has for the other breakout viruses that never turned into massive global pandemics.  Virtually every other year we were hearing about some new contagion. It’s rare they hit North America, and never hit all countries, taking them out like dominoes. 
Well, except COVID 19."
139,2022-11-05 23:57:15+00:00,0,Twitter for iPhone,"MSM is complaining about the Republican stressing high prices and crime and trying to scare the people, but did they forget that for a year all the Dems talked about was Covid to scare everyone while the border was open, businesses closing. What wrong with the dems? Get ‘em out"
140,2022-11-05 23:57:14+00:00,0,Twitter for Android,"@DCDeverell @inverseelite @HK12574189 @PeterSweden7 Dec 2020 for elderly in Canada then by July 2021 it was everyone over 18 then it was the kids 12-17, then 5-11 them recently, BABIES 6 mos to 5years old. But only the Moderna got EMERGENCY USE even though there's effectively zero Covid deaths in 6mos to 5years."
141,2022-11-05 23:57:14+00:00,1,Twitter for iPhone,"@TheEliKlein They should but they won’t. They’ve already wound up the excuse machine: racism, sexism, anti-this, pro-that, economy was great until Election Day. The war in Ukraine was started by Republicans, gas prices are their fault, crime, Covid, the border, climate, inflation, bad movies."
142,2022-11-05 23:57:13+00:00,3,Twitter for iPhone,@Kevin_Indig @fighto @jroakes There’s always google plus
143,2022-11-05 23:57:10+00:00,0,Twitter for Android,"@TXTulipFiend @wholesickcru @neontaster And maybe one of the Christian schisms are true, but there's a lost page of the scripture and covid makes you go to hell - so that would make that choice much easier. But sure, this is subjective."
144,2022-11-05 23:57:10+00:00,1,Twitter for iPhone,Funny how since COVID is all of the sudden gone…. Flu cases are highest they have been in decades 🫣 https://t.co/okIrbLxOWi
145,2022-11-05 23:57:10+00:00,1,Twitter Web App,"@LoneVaultWander I don't know if that statement is accurate, people will scream for anything. They were screaming for horse antivirals during COVID 🤷 And some people just want the same game over and over, with no changes and all the same bugs and the worst map ever and we can't really help them"
146,2022-11-05 23:57:10+00:00,0,Twitter Web App,Someone explain to me D reluctance to prosecute Trump/GOP for covid disinfo they knew perfectly well was a lie from the onset.
147,2022-11-05 23:57:08+00:00,3,Twitter for Android,"EMA finally admits COVID Vaccination can have an Adverse Effect on Female Fertility – The Expose
https://t.co/5FaCDFquQc"
148,2022-11-05 23:57:08+00:00,0,Twitter Web App,World faces risk of combined epidemic of influenza and COVID-19 in the coming winter: top Chinese epidemiologists - Global Times https://t.co/14A9lZ1mN1 https://t.co/dyfj5kPMZA
149,2022-11-05 23:57:08+00:00,0,Twitter for Android,@BrandonStraka Dr Fauci is science and is curing COVID like he did AIDS
150,2022-11-05 23:57:04+00:00,0,dlvr.it,"Most #Disney Shows, Including ‘Grey’s Anatomy’ &amp; ‘#911’, Drop Covid Vaccine Requirement After Company Lifts U.S. Mandate https://t.co/47pqWF9PS4 https://t.co/arWXv8T9xq"
151,2022-11-05 23:57:04+00:00,0,Twitter for Android,"@WhiteHouse Using COVID ""emergency"" policy to fulfill a ridiculous campaign promise. 

The Biden administration has no integrity."
152,2022-11-05 23:57:03+00:00,0,Twitter Web App,"@business Take it easy, they are only games, zero sparrows in 1955, zero covid in 2022... https://t.co/ikjPG0vJIP"
153,2022-11-05 23:57:01+00:00,0,Twitter Web App,"The GOP blames Biden for inflation. Many economists predicted Trump's Tax cuts for the rich would trigger INFLATION in 2-3yrs. Then COVID hit. Everything shut down. Inflation WILL drop &amp; Biden's working on it
The GOP voted AGAINST the Inflation Reduction Act, &amp; price gauging act https://t.co/YdtTxO3wCh"
154,2022-11-05 23:57:00+00:00,0,Twitter for iPhone,I feel especially discouraged today. My stepdad is on his patriarch bullshit he’s at his daughters house visiting with his great great granddaughter. A baby yes in the middle of an RSV/Covid/flu tripledemic he is visiting with a baby hot on the heels of his night at the casino.
155,2022-11-05 23:56:57+00:00,1,Mastodon-Twitter Crossposter,"What Covid has done for remote work is he doing for social media. 

So, dear people, no worries and come over to the fediverse."
156,2022-11-05 23:56:56+00:00,2,Twitter for iPhone,"@murali_iygr @SpecialSitsNews Who here actually believes the narrative that China is closed due to Covid?  there is no supply chain evidence that suggests they are.  Dollar store shelves are fully stocked, and I cannot see any shortages whatsoever from other retailers who source product from China."
157,2022-11-05 23:56:56+00:00,7,Twitter for iPhone,"@max_tweedie We were definitely boogie-ing in the mosh. But clearly so far we have just been lucky, just hoping the two very drunk woman who were grinding on us without permission did not have covid."
158,2022-11-05 23:56:56+00:00,0,Twitter for Android,"@heidimur With covid cases rising and all those familiar ""experts"" back including CHO Sutton can someone ask Dan to rule out future lockdowns.
@sumeyyailanbey @SharnelleVella @rachelbaxendale"
159,2022-11-05 23:56:54+00:00,0,Twitter for Android,@oneunderscore__ It's like the Biden administration taking credit for the Covid vaccine
160,2022-11-05 23:56:53+00:00,0,Twitter for Android,@TheAngryEpi The oligarchs truly believe that if enough of us are dead/disabled from COVID it will forestall revolution
161,2022-11-05 23:56:52+00:00,2,Twitter for Android,@LilBunnykins01 This sounds like a solid Saturday lol....I'll probably just chill with my neighbors and have a drink
162,2022-11-05 23:56:52+00:00,0,Twitter for Android,@GOPChairwoman And real profits for corporations went up billions while Americans were locked down during COVID and afterwards   gouged the public overcharging them.
163,2022-11-05 23:56:52+00:00,1,Twitter Web App,@nofrackingcalco @Justsay43328336 @theartist_zac @ReverendWarnock Florida ranks 12 in the US for Covid deaths per 1 million population. California ranks 41st. Draw your own conclusions.
164,2022-11-05 23:56:51+00:00,8,Twitter for iPhone,"Don’t let anyone convince you that Covid is mild, even if it felt so during your infection. This virus is more insidious than you know."
165,2022-11-05 23:56:50+00:00,0,Twitter for Android,"and said they didn't because of covid and other issues, and he still will release his solo https://t.co/BjMyKvPQrG"
166,2022-11-05 23:56:49+00:00,0,Twitter for iPhone,@EnemyInAState This guy has some pretty serious substance abuse issues so I wouldn’t assume COVID just yet.
167,2022-11-05 23:56:46+00:00,0,Twitter Web App,@TerriWi30457557 @MassyTheSassy @MatthewJshow @POTUS Who created the covid lockdowns primarily and who opened up earlier than others? You can't take credit when you were the cause of the problem in the first place
168,2022-11-05 23:56:44+00:00,0,Twitter for iPad,"@RaineofArc @SydneyLWatson I had long Covid, then I got the VAX, now I have the lung capacity of a marathon runner."
169,2022-11-05 23:56:43+00:00,0,Twitter Web App,How a Non-Insane Covid Response Probably Will Hurt Democrats Next Week https://t.co/EwvQNWZhQB
170,2022-11-05 23:56:39+00:00,0,Twitter for iPhone,"tested negative for covid, the flu, AND strep. what the hell is this shit i have then"
171,2022-11-05 23:56:37+00:00,6,Twitter for iPhone,@Doctor_Eric_B @drsiyabmd If you want a little more context on the author here is some of her recent more horrible behavior where she tries to pin the death of Congressman Sean Casten’s teenage daughter on the COVID vax. https://t.co/taYcxuLbcZ
172,2022-11-05 23:56:37+00:00,3,Twitter for iPhone,happy fall everybody&lt;3 https://t.co/B5bCkj5NZH
173,2022-11-05 23:56:36+00:00,0,Twitter for iPad,"@designzbychance Nice glitch 
@GlitchStroke"
174,2022-11-05 23:56:34+00:00,0,Twitter Web App,"@ztkelly @MENnewsdesk @RCObsGyn @MidwivesRCM @MFTnhs How can you continue to push these ""vaccines""?

1)  COVID VACCINE VICTIMS

https://t.co/wKpD5ATuD0

2)  COVID VACCINE VICTIMS AND FAMILIES

https://t.co/7HZGE7NQog

3)  Covid Vaccine Awareness Group

https://t.co/54iUqu3Ppi"
175,2022-11-05 23:56:34+00:00,0,IFTTT,Global health agencies outline plan to support Ugandan government-led response to outbreak of ebola virus disease https://t.co/R66UZ9ksDT
176,2022-11-05 23:56:33+00:00,0,IFTTT,"Act now: migrant inclusion in climate action is an obligation, not an option https://t.co/qqW4ByiJ6Y"
177,2022-11-05 23:56:33+00:00,0,Twitter for iPhone,@dirty_laptop @RobSchneider @RonDeSantisFL Still trying to push this narrative huh? Funny they didn’t from those co-morbidities before they got Covid. Deaths were not labeled Covid if they didn’t have Covid.
178,2022-11-05 23:56:33+00:00,0,IFTTT,Third meeting of the International Health Regulations (2005) (IHR) Emergency Committee regarding the multi-country outbreak of monkeypox https://t.co/hBjBu91Td0
179,2022-11-05 23:56:30+00:00,1,Twitter for Android,"Girthy Covid, good band name https://t.co/iBlIjoY6tN"
180,2022-11-05 23:56:30+00:00,0,Twitter for iPhone,@ErinDiMambro @EmilieTaman Our schools closed on March 15 until June. In person schooling here in Alberta did not begin until after the Christmas break after they decided Covid was not spread in schools. Yes online was available to families in September.
181,2022-11-05 23:56:29+00:00,0,Twitter for iPhone,COVID-19 brought unchallenged untruths with it | Alan Jones https://t.co/O8vLrhTJDi via @YouTube.  The truth always comes out in the end folks !It’s only the stupid that rush into the fear porn you have all been hoodwinked and you have be had willingly which is even hilarious 😆
182,2022-11-05 23:56:29+00:00,1,Streamlabs Twitter,Post COVID Realm | !discord https://t.co/aiyYIrymXs
183,2022-11-05 23:56:29+00:00,0,Twitter for iPhone,"Ya boy has covid and it ain’t fun 😣

Any shows or movies I should watch while I’m isolating?? ⬇️⬇️⬇️"
184,2022-11-05 23:56:25+00:00,0,Twitter for Android,"PM: Covid-19 isolation 'fundamental', case rise was expected
https://t.co/NPMESMotW2"
185,2022-11-05 23:56:24+00:00,0,Twitter Web App,"@TerpsMLC The expert evidence, based on genomic testing, was that 99% of Victoria’s second wave of COVID-19 cases in the community came from transmission events related to returned travellers infecting people working at the Rydges and the Stamford Plaza Hotel 
https://t.co/8iwjqWjfK4"
186,2022-11-05 23:56:23+00:00,0,Twitter for iPhone,@jacksonpowers41 I said this year and holding onto pre covid results is what holds fellas back.
187,2022-11-05 23:56:22+00:00,0,Twitter Web App,"@pstAsiatech @NeysunM @yawei_liu1960 Yes, I also believe that is the real reason! 85 people died yesterday in China (Nov 4)  due to Covid even with the strict covid policy implemented at this moment. Guess what the death toll would be if the zero-covid measure is ended ?"
188,2022-11-05 23:56:22+00:00,3,Twitter for iPhone,"@DrunkCoachGrant @BarstoolBigCat The worse, COVID infected version of 2019 LSU"
189,2022-11-05 23:56:21+00:00,13,Twitter Web App,"Public Health is trying to reconcile how it was fooled by the incredible lie ""flu disappeared."" They're set on the unfalsifiable ""viral interference,"" i.e. flu curtsied out of COVID's way. Nope- 3 of the 4 COVID waves are the mysterious missing flu. https://t.co/cFh78Jv5mz"
190,2022-11-05 23:56:20+00:00,0,Twitter for iPhone,@wolfychuuu Is it covid?
